datetime,volume,close,low,high,open,MA10,MA20
03/23/2021,30491870,662.16,657.51,677.8,675.77,678.821,670.0995
03/24/2021,33795174,630.27,630.11,668.02,667.91,675.042,664.512
03/25/2021,39224850,640.39,609.5,645.5,613.0,669.121,662.4205
03/26/2021,33852827,618.71,599.89,643.82,641.87,661.6189999999999,659.5809999999999
03/29/2021,28636985,611.29,596.02,616.48,615.64,651.954,654.224
03/30/2021,39432359,635.62,591.01,637.66,601.75,647.828,651.683
03/31/2021,33337288,667.93,641.11,672.0,646.62,644.44,652.4195
04/01/2021,35298378,661.75,659.42,692.4203,688.37,645.299,654.4350000000001
04/05/2021,41842767,691.05,684.7,708.16,707.71,648.9169999999999,659.0899999999999
04/06/2021,28271839,691.62,681.37,696.55,690.3,651.079,665.521
04/07/2021,26309433,670.97,667.84,691.38,687.0,651.9599999999999,665.3905
04/08/2021,23924329,683.8,671.645,689.5499,677.38,657.313,666.1775
04/09/2021,21437087,677.02,669.43,680.97,677.77,660.976,665.0485000000001
04/12/2021,29135670,701.98,682.09,704.8,685.7,669.303,665.461
04/13/2021,44652808,762.32,710.66,763.0,712.7,684.406,668.1800000000001
04/14/2021,49017434,732.23,728.03,780.79,770.7,694.067,670.9475
04/15/2021,27848900,738.85,721.31,743.69,743.1,701.159,672.7995
04/16/2021,27979526,739.78,724.6,749.41,728.65,708.962,677.1305
04/19/2021,39686226,714.63,691.8001,725.4,719.6,711.32,680.1184999999999
04/20/2021,35609038,718.99,710.685,737.25,717.42,714.057,682.568
04/21/2021,31215514,744.12,698.0,744.84,704.77,721.3720000000001,686.6659999999999
04/22/2021,35590255,719.69,718.04,753.77,741.5,724.961,691.1370000000001
04/23/2021,28413889,729.4,715.46,737.36,719.8,730.199,695.5875
04/26/2021,31038502,738.2,732.6053,749.3,741.0,733.821,701.562
04/27/2021,29436995,704.74,703.3501,724.0,717.96,728.063,706.2344999999999
04/28/2021,22271047,694.4,693.6,708.5,696.41,724.28,709.1735000000001
04/29/2021,28845449,677.0,668.5002,702.25,699.51,718.095,709.6270000000001
04/30/2021,40758722,709.44,666.14,715.47,667.59,715.0609999999999,712.0115
05/03/2021,27043143,684.9,680.5,706.0,703.8,712.088,711.7040000000001
05/04/2021,29739319,673.6,657.701,683.4464,678.94,707.549,710.803
05/05/2021,21901894,670.94,667.34,685.2955,681.06,700.231,710.8015
05/06/2021,27784619,663.54,650.0,681.02,680.76,694.6160000000001,709.7885
05/07/2021,23469172,672.37,660.22,690.0,665.8,688.913,709.5559999999999
05/10/2021,31392417,629.04,627.6101,665.05,664.9,677.9970000000001,705.909
05/11/2021,46503896,617.2,595.6,627.0999,599.24,669.243,698.653
05/12/2021,33823646,589.89,586.765,620.41,602.49,658.792,691.5360000000001
05/13/2021,44184916,571.69,559.65,606.4599,601.545,648.261,683.178
05/14/2021,33370856,589.74,570.46,592.87,583.41,636.2909999999999,675.676
05/17/2021,32390360,576.83,561.2,589.73,575.5531,625.484,668.7860000000001
05/18/2021,36830567,577.87,563.38,596.25,568.0,615.9110000000001,661.73
05/19/2021,39578395,563.46,546.98,566.21,552.55,605.163,652.697
05/20/2021,30821119,586.78,571.07,588.85,575.0,597.487,646.0514999999999
05/21/2021,26030595,580.88,580.0,596.68,596.11,588.338,638.6255
05/24/2021,34558089,606.44,573.65,614.48,581.6,586.078,632.0375
05/25/2021,28005933,604.69,595.71,613.99,607.31,584.827,627.0350000000001
05/26/2021,28639305,619.13,601.5,626.17,607.56,587.751,623.2715000000001
05/27/2021,26370593,630.85,616.21,631.13,620.24,593.667,620.9639999999999
05/28/2021,22737038,625.22,622.38,635.59,628.5,597.215,616.753
06/01/2021,18084890,623.9,620.55,633.8,627.8,601.9219999999999,613.703
06/02/2021,23302779,605.12,599.14,623.36,620.13,604.647,610.2790000000001
06/03/2021,30111893,572.84,571.22,604.55,601.8,605.585,605.374
06/04/2021,24036896,599.05,577.2,600.61,579.71,606.812,602.1495
06/07/2021,22543682,605.13,582.88,610.0,591.825,609.237,598.7875
06/08/2021,26053405,603.59,595.5,623.09,623.01,608.952,597.515
06/09/2021,16584566,598.78,597.6301,611.79,602.17,608.361,596.594
06/10/2021,23919606,610.12,600.5,616.59,603.88,607.4599999999999,597.6054999999999
06/11/2021,16205303,609.89,601.52,612.56,610.23,605.364,599.5155000000001
06/14/2021,20423983,617.69,609.18,625.49,612.23,604.6110000000001,600.9129999999999
06/15/2021,17764145,599.36,598.23,616.79,616.69,602.157,602.0395
06/16/2021,22144127,604.87,593.5,608.5,597.535,602.132,603.3895
06/17/2021,22701350,616.6,601.34,621.47,601.8878,606.508,606.0465
06/18/2021,24560905,623.31,611.8,628.35,613.37,608.934,607.873
06/21/2021,24812741,620.83,608.88,631.39,624.48,610.504,609.8705
06/22/2021,19158892,623.71,615.5,628.5693,618.25,612.516,610.734
06/23/2021,31099228,656.57,630.04,657.204,632.0,618.2950000000001,613.3280000000001
06/24/2021,45982386,679.82,667.61,697.62,674.99,625.2650000000001,616.3625
06/25/2021,32496707,671.87,668.7,693.81,689.58,631.463,618.4135
06/28/2021,21628159,688.72,670.32,694.6999,671.64,638.566,621.5885000000001
06/29/2021,17381313,680.76,675.89,687.5099,684.65,646.706,624.4315
06/30/2021,18924862,679.7,678.14,692.81,679.77,654.1890000000001,628.1605
07/01/2021,18634522,677.92,672.8,687.99,683.92,660.321,633.4145
07/02/2021,27097374,678.9,673.26,700.0,678.98,665.88,637.4069999999999
07/06/2021,23284450,659.58,651.4002,684.0,681.7115,669.755,640.1295
07/07/2021,18791960,644.65,638.32,665.7,664.27,671.849,642.1825000000001
07/08/2021,22773316,652.81,620.46,654.43,628.37,671.473,644.884
07/09/2021,18140548,656.95,644.69,658.91,653.185,669.1859999999999,647.2255
07/12/2021,25927042,685.7,662.161,687.24,662.2,670.5690000000001,651.016
07/13/2021,20966092,668.54,666.2958,693.28,686.32,668.551,653.5585000000001
07/14/2021,21641190,653.38,652.84,678.6099,670.75,665.8129999999999,656.2595
07/15/2021,20209571,650.6,637.88,666.14,658.39,662.903,658.546
07/16/2021,16370970,644.22,642.2,656.6999,654.68,659.533,659.9269999999999
07/19/2021,21297090,646.22,621.29,647.1999,629.89,656.2650000000001,661.0725
07/20/2021,15487127,660.5,640.501,662.3916,651.99,656.3570000000001,663.056
07/21/2021,13953338,655.29,650.2901,664.8599,659.61,657.421,664.635
07/22/2021,15105727,649.26,644.6001,662.17,656.4428,657.066,664.2695
07/23/2021,14604944,643.38,637.3001,648.8,646.36,655.7090000000001,662.4475
07/26/2021,25336556,657.62,647.11,668.1999,650.97,652.901,661.735
07/27/2021,32813290,644.78,627.24,666.5,663.4,650.525,659.538
07/28/2021,16006596,646.98,639.4001,654.9699,646.995,649.885,657.8489999999999
07/29/2021,30394637,677.35,648.8,683.69,649.79,652.5600000000001,657.7315000000001
07/30/2021,29656411,687.2,669.0,697.53,671.758,656.858,658.1955
08/02/2021,33615765,709.67,698.4,726.94,700.0,663.203,659.734
08/03/2021,21620253,709.74,701.01,722.65,719.0,668.127,662.242
08/04/2021,17002647,710.92,708.93,724.9,711.0,673.6899999999999,665.5554999999999
08/05/2021,12919637,714.63,711.41,720.9499,716.0,680.2270000000001,668.6465000000001
08/06/2021,15623049,699.1,697.63,716.33,711.9,685.799,670.7540000000001
08/09/2021,14715349,713.76,705.13,719.03,710.17,691.413,672.1569999999999
08/10/2021,13432305,709.99,701.88,716.59,713.99,697.934,674.2295
08/11/2021,9800558,707.82,704.21,715.18,712.71,704.018,676.9515
08/12/2021,17681686,722.25,699.4,722.8,706.34,708.508,680.534
08/13/2021,16731467,717.17,714.34,729.9,723.71,711.505,684.1815
08/16/2021,23103303,686.17,676.4,709.5,705.07,709.155,686.179
08/17/2021,23721279,665.71,648.84,674.58,672.66,704.7520000000001,686.4395
08/18/2021,20349375,688.99,669.35,695.77,669.7479,702.559,688.1245
08/19/2021,14313486,673.47,667.59,686.55,678.21,698.443,689.335
08/20/2021,14841865,680.26,673.7,692.1299,682.85,696.559,691.179
08/23/2021,20264859,706.3,680.7505,712.1299,685.442,695.813,693.613
08/24/2021,13083071,708.49,702.64,715.22,710.68,695.6629999999999,696.7985
08/25/2021,12645562,711.2,704.0,716.97,707.03,696.001,700.0095
08/26/2021,13214292,701.16,697.6201,715.4,708.31,693.892,701.2
08/27/2021,13833763,711.92,702.1001,715.0,705.0,693.367,702.436
08/30/2021,18604220,730.91,712.73,731.0,714.715,697.841,703.498
08/31/2021,20855436,735.72,726.44,740.39,733.0,704.842,704.797
09/01/2021,13204335,734.09,731.2701,741.99,734.08,709.352,705.9555
09/02/2021,12796739,732.39,730.54,740.97,734.5,715.2439999999999,706.8435
09/03/2021,15271045,733.57,724.2,734.0,732.2494,720.575,708.567
09/07/2021,20039825,752.92,739.26,760.2,740.0,725.237,710.525
09/08/2021,18793036,753.87,740.7733,764.45,761.58,729.775,712.7189999999999
09/09/2021,14077731,754.86,751.6301,762.1,753.41,734.141,715.071
09/10/2021,15184170,736.27,734.5201,762.61,759.6,737.6519999999999,715.7719999999999
09/13/2021,22952482,743.0,708.85,744.78,740.2143,740.76,717.0635
09/14/2021,18524881,744.49,736.4,754.47,742.57,742.118,719.9795
09/15/2021,15357685,755.83,738.36,756.86,745.0,744.1290000000001,724.4855
09/16/2021,13923393,756.99,747.61,758.91,752.83,746.4190000000001,727.8855000000001
09/17/2021,28204176,759.49,750.0,761.04,757.15,749.129,732.1865
09/20/2021,24757652,730.17,718.6249,742.0,734.5577,748.789,734.682
09/21/2021,16330723,739.38,730.44,744.7399,734.79,747.4350000000001,736.336
09/22/2021,15126272,751.94,739.12,753.6699,743.5263,747.242,738.5085
09/23/2021,11947527,753.64,747.92,758.2,755.0,747.12,740.6305
09/24/2021,21373022,774.39,744.56,774.8,745.89,750.932,744.292
09/27/2021,28070657,791.36,769.31,799.0,773.12,755.768,748.2639999999999
09/28/2021,25381422,777.56,766.1801,795.64,787.2,759.075,750.5965
09/29/2021,20942877,781.31,770.68,793.5,779.8,761.6229999999999,752.876
09/30/2021,17955961,775.48,775.0,789.1305,781.0,763.472,754.9455
10/01/2021,17031414,775.22,763.59,780.78,778.4,765.045,757.087
10/04/2021,30483341,781.53,776.12,806.9699,796.5,770.1809999999999,759.485
10/05/2021,18432625,780.59,774.2,797.31,784.7962,774.3019999999999,760.8685
10/06/2021,14632768,782.75,773.22,786.66,776.2,777.383,762.3125
10/07/2021,19195782,793.61,783.38,805.0,785.46,781.38,764.25
10/08/2021,16738604,785.49,780.91,796.38,796.21,782.49,766.711
10/11/2021,14200322,791.94,785.5,801.24,787.65,782.548,769.158
10/12/2021,22020040,805.72,796.57,812.32,800.93,785.364,772.2194999999999
10/13/2021,14120075,811.08,805.78,815.41,810.47,788.341,774.982
10/14/2021,12247170,818.32,813.3501,820.25,815.49,792.6250000000001,778.0485
10/15/2021,18924567,843.03,822.35,843.21,823.7384,799.4060000000001,782.2255
10/18/2021,24207244,870.11,851.47,875.26,851.79,808.264,789.2225
10/19/2021,17381128,864.27,862.51,877.95,877.53,816.6320000000001,795.467
10/20/2021,14032052,865.8,857.38,869.49,865.35,824.9370000000001,801.1600000000001
10/21/2021,31481454,894.0,855.5046,900.0,856.0,834.976,808.1780000000001
10/22/2021,22880835,909.68,890.96,910.0,895.5,847.3950000000001,814.9424999999999
10/25/2021,62852099,1024.86,944.2,1045.02,950.53,870.6869999999999,826.6175
10/26/2021,62414968,1018.43,1001.44,1094.94,1024.69,891.958,838.6609999999998
10/27/2021,38526459,1037.86,1030.78,1070.88,1039.66,914.6360000000001,851.4885
10/28/2021,27213173,1077.04,1054.2,1081.0,1068.305,940.508,866.5665000000001
10/29/2021,29918417,1114.0,1073.205,1115.21,1081.86,967.6049999999999,883.5055
11/01/2021,56048716,1208.59,1118.66,1209.75,1145.0,1001.4529999999999,904.8584999999999
11/02/2021,42737797,1172.0,1146.0,1208.59,1159.355,1032.226,924.4289999999999
11/03/2021,34628519,1213.86,1152.62,1215.39,1177.33,1067.032,945.9844999999999
11/04/2021,25397410,1229.91,1217.0,1243.49,1234.41,1100.623,967.7994999999999
11/05/2021,21628812,1222.09,1208.0,1239.87,1228.0,1131.864,989.6295
11/08/2021,33445715,1162.94,1133.0,1197.0,1149.785,1145.672,1008.1795
11/09/2021,59105836,1023.5,1011.52,1174.5,1173.6,1146.179,1019.0685000000001
11/10/2021,42802722,1067.95,987.31,1078.1,1010.41,1149.1879999999999,1031.9119999999998
